Song.name,Artist.name,Song_popularity,Artist_popularity,Duration,Bars_confidence,Bars_start,Beats_confidence,Beats_start,End_of_fade_in,Familiarity,Key,Key_confidence,Loudness,Mode,Mode_confidence,Start_of_fade_out,Tatums_confidence,Tatums_start,Tempo,Terms_freq,Time_signature,Time_signature_confidence,Genre
Child Of The Night,Damone,0.334707,0.377888,190.04036,0.027,1.19396,0.607,0.72374,0,0.508676,4,0.219,43.64856,-79.38533,-10.368,1,0.487,179.09,0.659,0.48595,127.987,0.99923,pop
Chocolate Squirrelador (Album Version),Dan Cummins,0.342908,0.71721,231.75791,0.003,0.06514,0.826,0.06514,0.531,0.85732,2,0.549,-63.933358,-7.174,1,0.586,231.758,0.604,0.06514,123.861,1,4,pop
Jiggle Once And Wait (Album Version),Dan Cummins,0.439202,0.405597,172.7473,0.166,0.25818,0.559,0.25818,0,0.055094,1,0.397,-4.878,1,0.356,170.434,0,0.25818,95.972,1,4,1,pop
He Don't Care (He's Stoned),Dan Hicks,0.646536,0.548228,172.22485,0.012,0.29695,0.731,0.29695,0.235,0.891854,6,0.056,-63.933358,-5.072,1,0.305,169.61,0.471,0.05012,125.307,0.99997,4,pop
Dreams - Original,Dan Moretti,0.405116,0.341905,201.03791,0.373,0.17255,0.373,0.17255,0,0.560257,0,0.162,-46.65466,-19.87,1,0.308,191.466,0.63,0.17255,128.664,0.970341,1,blues
Miserere: IV. Quoniam Iniquitatem,Dan Shen_ Gruppo Vocale Cantemus_ Ensemble Airone_ Luigi Marzola,0.342908,0.395218,226.55955,0.05,0.88097,1,0.37882,0.607,0.555277,0,0.785,-6.005,1,0.442,223.568,0.624,0.12774,119.977,0.99902,4,1,pop
Miserere: XI. Cor Mundum,Dan Shen_ Gruppo Vocale Cantemus_ Ensemble Airone_ Luigi Marzola,0.342908,0.370037,201.24689,0.096,0.64164,0.654,0.13711,0,0.596594,2,0.117,-7.174,1,0.299,187.501,0,0.13711,137.54,0.861889,5,0.731,pop
Miserere: XII. Ne Projicias,Dan Shen_ Gruppo Vocale Cantemus_ Ensemble Airone_ Luigi Marzola,0.342908,0.371238,329.24689,0.155,0.55962,0,0.16274,0,0.4283,2,0.702,-149.10568,-8.159,1,0.658,318.671,0.556,0.16274,151.676,1,4,country
Miserere: XVII. Quoniam Si Voluisses,Dan Shen_ Gruppo Vocale Cantemus_ Ensemble Airone_ Luigi Marzola,0.342908,0.278426,224.7571,0.037,0.38674,0.885,0.38674,0.335,0.475756,5,0.387,-8.419,1,0.52,210.321,1,0.08842,103.244,1,4,1,pop
When The Sun Comes Out,Dancecore Allstars,0.342908,0.40508,158.01424,0.126,0.59344,1,0.07292,0.281,0.510368,10,0.412,-122.39293,-18.519,1,0.45,152.845,0.236,0.07292,115.319,1,4,country
Rock America,Danger Danger,0.342908,0.386638,205.24363,0.112,1.91057,0,0.4968,0,0.439629,0,0.607,-11.389,1,0.558,193.01,0.353,0.4968,84.017,1,5,0.55,pop
Duo Liu Yi Hui,Daniel Chan,0.342908,0.358149,312.99873,0.274,2.09247,0.335,0.73361,0,0.435915,4,0.669,-13.885,0,0.638,296.316,0.578,0.39517,86.981,0.93919,5,0.688,blues
Come To Me Tonight,Daniel Johnston,0.342908,0.403198,171.83302,0.811,0.68655,0.811,0.68655,0.218,0.611943,1,0.545,-94.365,-16.964,1,0.497,171.833,0.637,0.29713,81.073,0.940521,1,blues
Desperate Man Blues,Daniel Johnston,0.342908,0.673207,170.00444,0.015,0.81517,0.168,0.11908,0.084,0.759913,1,0.623,-8.733,1,0.532,163.254,0.168,0.11908,154.332,1,4,0.968,blues
High Horse,Daniel Johnston,0.40032,0.344198,277.83791,0.58,0.31664,0.798,0.31664,2.426,0.482148,9,0.634,-63.933358,-9.947,1,0.473,268.353,0.97,0.03827,110.123,1,4,country
Oh No,Daniel Johnston,0.386477,0.458211,273.13587,0.063,1.33148,0.727,0.23742,0.206,0.631703,2,0.67,-7.387,1,0.662,258.485,0.925,0.23742,109.965,1,4,1,classical
Rock Around The Christmas Tree,Daniel Johnston,0.408111,0.28737,124.39465,0.026,0.48311,0.556,0.14244,0,0.414244,9,0.745,-78.89601,-8.039,1,0.584,112.774,0,0.14244,177.098,0.907679,4,blues
Story Of An Artist (Don't Be Scared),Daniel Johnston,0.265861,0.400388,234.63138,0.021,0.9269,0.393,0.13546,0.212,0.538138,9,0.593,-5.343,1,0.644,222.952,0.576,0.13546,147.886,1,4,0.761,folk
The Story Of An Artist,Daniel Johnston,0.638023,0.417745,299.49342,0.071,0.86559,0.444,0.43995,0,0.550032,11,0.913,-6.304,0,0.704,294.568,0.405,0.23134,143.01,1,4,0.798,pop
To Go Home,Daniel Johnston,0.375984,0.404393,111.49016,0.032,0.14181,0.713,0.14181,0.148,0.460702,9,0.396,-106.48749,-8.889,1,0.312,111.49,0.589,0.14181,115.763,1,4,rock
Walking The Cow (Hi How Are You),Daniel Johnston,0.526759,0.354307,292.57098,0.135,0.98405,0.88,0.14261,0.09,0.523704,4,0.201,-8.232,1,0.188,271.935,0.515,0.14261,145.185,0.864013,4,0.118,rock
Singing The Night,Daniel Kobialka,0.40032,0.41899,168.72444,0.688,5.43826,0.404,0.98717,0,0.590473,2,0.277,-93.74727,-13.601,1,0.414,160.583,0.911,0.59894,74.894,1,4,country
Timeless Spirals,Daniel Kobialka,0.40032,0.315796,359.65342,0.737,0.47932,0.737,0.47932,0.375,0.501565,0,0,-4.523,1,0.209,356.02,0.642,0.17696,99.882,1,1,0.463,blues
Coming Back For More feat. Colin Corvez,Daniel Paul,0.342908,0.481024,202.70975,0.006,0.62814,0.913,0.23631,0.171,0.671596,1,1,-93.50243,-8.472,1,0.978,192.279,0.649,0.0404,152.082,0.970826,3,rock
Afro Profondo,Daniela DessA!,0.342908,0.371787,227.60444,0.287,1.46415,0.756,0.62074,0.351,0.59036,4,0.528,56.85147,-101.04893,-12.172,1,0.659,204.788,0.432,0.40424,137.149,0.963242,rock
New Age,Daniela DessA!,0.21508,0.337199,200.51546,0.045,0.19778,0.84,0.19778,0.357,0.51417,7,0.144,-12.968,0,0.38,191.193,0.704,0.19778,147.847,0.96469,4,0,pop
Tramonto Etnico,Daniela DessA!,0.342908,0.326009,221.12608,0.026,0.54187,1,0.18026,0.125,0.498414,9,0.583,-6.232,1,0.437,216.584,0.677,0.18026,166.72,0.957434,4,0.646,pop
Kiss the Sky,Danielle Bollinger,0.483065,0.501826,274.78159,0.024,1.40601,0.532,1.40601,4.812,0.803087,11,0.037,3.72856,-9.061,1,0.576,265.346,0.243,1.05039,96.02,1,4,pop
When the Broken Hearted Love Again,Danielle Bollinger,0.40032,0.260797,209.94567,0.021,0.77085,1,0.39858,0,0.51531,6,0.25,-13.306,0,0.474,206.425,1,0.39858,160.04,1,4,0.232,blues
Native Soul,Danilo Perez,0.237771,0.35241,168.4371,0.004,1.08497,0.965,0.28177,0,0.565452,2,0.021,-4.865,1,0.349,164.235,0.862,0.08638,147.02,1,4,0.236,rock
The Saga Of Rita Joe,Danilo Perez / Claus Ogerman,0.342908,0.337507,273.8673,0.178,1.07181,0.333,0.33083,0,0.477365,5,0.503,-11.706,1,0.477,247.769,0.715,0.33083,162.817,1,4,0.589,country
Exception To The Rule,Dann Huff,0.561692,0.433729,105.42975,0.362,1.02227,0.321,0.38167,0,0.710531,8,0.07,-6.5,1,0.309,105.43,0.829,0.06097,93.161,0.949383,4,0.435,punk
Light,Dann Huff,0.51876,0.413238,204.38159,0.055,1.32322,0.07,0.94107,0,0.588371,11,0.429,-6.134,0,0.413,196.824,0.597,0.73796,153.977,0.926109,4,0.824,pop
Big Girl Blues,Danny Barnes,0.44392,0.409519,126.17098,0.873,0.80753,0,0.11318,0.282,0.622031,6,0.22,-6.551,1,0.258,119.211,0.592,0.11318,88.053,1,4,0.678,rock
Cumberland Gap,Danny Barnes,0.586452,0.408707,293.66812,0.451,2.17389,0.568,0.94312,5.207,0.721991,5,0.744,-63.933358,-11.083,0,0.74,291.573,0.116,0.64044,97.748,1,4,pop
The Golden Sea,Danny Davis & The Boys,0.342908,0.257213,175.5424,0.022,1.68014,0.848,0.41943,0.467,0.365308,4,0.486,-10.775,1,0.638,168.687,0.016,0.0914,94.753,0.722015,4,0.96,blues
31 - 40,Danny Diablo feat. Puerto Rican Myke,0.342908,0.395248,134.29506,0.17,0.54376,0.225,0.54376,0.334,0.62313,8,0.583,-96.78176,-12.562,1,0.479,126.996,0.225,0.54376,155.264,0.887678,3,pop
Birdies,Danny Elfman,0.342908,0.326009,224.02567,0.326,1.89469,0.738,1.45394,1.548,0.498414,7,0.541,-6.007,1,0.581,210.175,0,1.45394,109.045,0.957434,4,1,pop
Sleuthing,Danny Elfman,0.342908,0.364296,608.7571,0.19,3.70304,0.042,2.14325,7.988,0.556602,2,0.59,-8.259,1,0.441,595.476,0.042,2.14325,219.518,1,7,0.656,rock
The Kingdom - Titles,Danny Elfman,0.342908,0.445322,110.52363,0.748,0.27599,0.748,0.27599,0,0.611382,9,0.359,-9.516,0,0.47,110.524,0,0.27599,84.969,0.95724,1,0,pop
I Talk To The Trees,Danny Williams,0.786169,0.553566,225.41016,0.78,0.64274,0,0.10433,0,0.709011,8,0.332,-9.531,0,0.469,219.858,0.822,0.10433,130.677,0.944224,4,0,rock
Stay Awhile,Danny Williams,0.342908,0.251292,260.91057,0.199,0.90798,1,0.33044,2.2,0.381902,2,0.586,-10.429,1,0.648,254.531,0.663,0.04203,104.006,1,4,1,pop
The Rainbow Bridge,Danny Williams,0.40032,0.354169,270.00118,0.08,0.55536,0.643,0.11693,0,0.498677,2,0.213,-10.034,1,0.418,261.579,0.477,0.11693,136.021,0.999038,4,0.507,folk
The Wonderful World Of The Young,Danny Williams,,,,,,,,,,,,,,,,,,,,,,
Get Happy,Danny Wilson,0.342908,0.425728,334.13179,0.273,0.87023,0.582,0.51652,0.218,0.446327,9,0.538,-7.75,1,0.399,331.778,0,0.33966,163.317,0.979971,4,0.432,rock
Never Gonna Be The Same,Danny Wilson,0.342908,0.405597,262.922,0.021,0.55693,0.75,0.55693,2.067,0.329236,7,0.407,-24.012,0,0.405,241.046,0.167,0.55693,88.183,0.962037,5,0.649,folk
Spencer-Tracey,Danny Wilson,0.342908,0.385345,116.34893,0.796,0.57938,0,0.04345,0.223,0.591429,0,0.661,-82.50293,-15.872,1,0.551,110.51,0.601,0.04345,130.36,0.999409,4,blues
The Second Summer Of Love,Danny Wilson,0.233655,0.583147,202.13506,0.27,1.4745,0.447,0.36857,0,0.809552,5,0.333,-3.778,1,0.494,191.959,0.124,0.0914,109.441,1,4,0.462,rock
Believe,Danny Wright,0.519449,0.417069,328.48934,0.071,1.15603,0.55,0.62348,3.181,0.68762,0,0.355,-0.12714,-6.841,0,0.455,292.931,0.098,0.34779,111.997,0.994663,4,hip-hop
Carol of the Bells (Album Version),Danny Wright,0.375984,0.441106,173.26975,0.991,1.2418,0.991,1.2418,1.217,0.623824,6,0.304,-90.44116,-13.332,0,0.325,165.872,1,1.2418,130.839,0.973192,1,blues
Holly & The Ivy (Album Version),Danny Wright,0.342908,0.750312,343.27465,0.429,0.44728,0.791,0.44728,4.046,0.843527,11,0.169,-63.933358,-7.165,0,0.534,317.922,0.114,0.21,125.088,1,4,pop
So Still (Album Version),Danny Wright,0.788162,0.568492,292.25751,0.015,0.58239,0.514,0.27709,0,0.793094,7,0,-63.933358,-3.233,1,0.299,292.258,0.108,0.12482,199.497,0.947278,4,punk
Walking in Faith_ Reprise,Danny Wright,0.342908,0.317811,148.71465,0,0.13818,0,0.13818,4.569,0.138188,9,0.538,-14.254,0,0.502,144.184,0,0.13818,192.297,1,4,0,pop
Mon coeur balance,Daouda,0.342908,0.324334,137.482,0.012,1.09115,0.92,0.25901,0.52,0.479621,7,0.631,-10.68641,-37.42475,-16.469,0,0.672,134.223,0.435,0.05938,148.046,1,blues
Un Petit Cabanon Pas Plus Grand Qu'Un Mouchoir De Poche,Darcelys,0.342908,0.439439,230.71302,0.104,1.00921,0.793,0.60177,0,0.589191,2,0.581,-6.467,1,0.937,203.552,0.684,0.40104,150.08,0.936346,4,0,pop
Frankie & Sue,Darden Smith,0.460541,0.593808,368.03873,0.166,0.79015,0.281,0.27924,0,0.889614,1,0.847,-63.933358,-6.828,0,0.728,368.039,0.791,0.02686,120.389,0.949489,4,rap
Midnight Train,Darden Smith,0.40032,0.272729,249.02485,1,0.51128,1,0.51128,0.461,0.41717,9,0.879,-4.771,1,0.641,239.984,0.915,0.25911,127.267,0.998611,1,0.462,rock
Mill Creek,Darden Smith,0.40032,0.392469,253.41342,0.725,0.10706,1,0.10706,0.345,0.701177,10,0.763,-16.307,1,0.744,243.241,0.823,0.10706,114.303,1,4,1,country
Perfect Moment,Darden Smith,0.355286,0.412116,227.99628,0.129,0.30116,0,0.30116,8.028,0.613465,5,0.291,-22.074,1,0.685,212.904,0.041,0.30116,126.615,0.833441,3,0.417,classical
Falling Apart,Dario Marianelli,0.595927,0.392747,219.01016,0.901,1.70404,1,0.33016,2.339,0.599465,9,0.493,-118.24532,-6.968,1,0.519,202.548,0.168,0.33016,88.002,0.965021,4,country
The Harbour,Dario Marianelli,0.657311,0.463018,219.03628,0.006,0.321,0,0.321,0,0.65787,2,0.247,-3.901,0,0.325,212.004,0.49,0.15018,180.12,1,4,0.842,rock
The Lord's Prayer,Dario Marianelli,0.597126,0.570107,177.71057,0.013,1.71405,0.589,1.37573,1.137,0.780264,1,0.714,-15.015,1,0.708,169.599,0.347,1.20449,180.876,1,4,0.893,blues
Why Did You All Lie to Me?,Dario Marianelli,0.496175,0.54794,223.65995,0.007,1.28388,0.6,0.59125,0,0.919517,5,0.773,-63.933358,-6.947,1,0.172,219.022,1,0.06524,86.967,0.999942,4,rap
Remote Control,Dark Distant Spaces,0.425125,0.393457,282.38322,0.185,0.569,0.501,0.569,0,0.705492,10,0.307,-6.022,0,0.405,280.189,0.452,0.24848,94.31,1,3,0.694,hip-hop
Evenfall,Dark Fortress,0.342908,0.258505,439.64036,0.02,1.13139,0.45,0.50431,4.191,0.360078,7,0.171,-7.531,1,0.511,431.792,0.128,0.03693,96.002,1,4,0.442,pop
Ghastly Indoctrination,Dark Fortress,0.342908,0.413238,223.29424,0.027,1.10524,1,0.33026,0.316,0.588371,8,0.011,-6.582,1,0.171,215.899,0.484,0.12863,147.97,0.926109,4,0.458,pop
Incide,Dark Fortress,0.342908,0.36961,210.36363,0.105,0.6483,0.649,0.16029,0.1,0.466262,8,0.587,-119.05505,-6.472,1,0.478,204.672,0.577,0.16029,137.911,1,5,rock
The Silver Gate,Dark Fortress,0.342908,0.345046,197.642,0.694,0.638,0.694,0.638,0.189,0.478119,3,0.645,-7.183,1,0.747,188.198,0.07,0.31073,99.946,1,1,0.596,classical
Free (Album Version),Dark new Day,0.40032,0.423356,196.25751,0.306,0.95718,0.512,0.39904,0.2,0.571423,0,0.601,7.01815,-15.062,1,0.488,193.469,0,0.11996,106.153,0.979051,3,folk
Active,Dark Party,0.342908,0.439836,220.29016,0.01,0.15856,0.573,0.15856,0,0.615504,7,0.334,-3.935,1,0.592,220.29,0.577,0.15856,148.412,0.931275,4,0.234,folk
Carolyn & Barnabas,Dark Shadows,0.636287,0.458439,316.60363,0.367,0.0439,0.652,0.0439,0.235,0.732661,6,0.788,-122.27302,-8.039,1,0.519,305.4,0.663,0.0439,83.646,1,4,hip-hop
Departure / End Title (Love Theme From Night Of Dark Shadows),Dark Shadows,0.379523,0.335933,212.71465,0.046,0.69183,0.999,0.14153,0.096,0.531758,8,0.577,-4.336,1,0.574,206.692,1,0.14153,109.984,0.913156,4,0,folk
Love Theme From Night Of Dark Shadows (unused Version),Dark Shadows,0.40032,0.334782,110.05342,0.34,1.72432,0.83,0.98966,0.707,0.490073,4,0.145,-30.894,1,0.34,98.464,0.275,0.73816,78.281,1,3,0.647,pop
The Taking Of Angelique,Dark Shadows,0.386477,0.387418,172.93016,0.053,0.64613,0.862,0.64613,0,0.594537,2,0.675,-1.25949,-10.592,1,0.377,161.361,0.769,0.3472,99.752,0.991457,4,rock
Danote,Darko,0.342908,0.365514,210.85995,0.106,0.07196,0.651,0.07196,4.023,0.35343,7,0.395,-19.407,1,0.688,199.529,0.056,0.07196,147.964,0.810388,4,0.868,country
Katie's Song,Darryl Worley,0.342908,0.370441,222.61506,0.272,2.16223,0.14,2.16223,2.92,0.429603,4,0.688,-17.898,1,0.362,217.67,0.14,2.16223,164.595,1,3,0.862,classical
Those Less Fortunate Than I,Darryl Worley,0.40032,0.370195,143.0722,0.121,1.79615,0.866,0.56961,0.32,0.075125,0,0.675,-118.49229,-15.351,1,0.353,133.724,0.473,0.26777,99.408,0.922165,4,pop
Where You Think You're Goin'?,Darryl Worley,0.780157,0.364914,208.48281,0.165,0.62811,0.808,0.11778,0.09,0.585514,8,0.588,-8.066,1,0.499,197.23,1,0.11778,117.947,0.983709,4,1,blues
For The Good Times,Dart,0.342908,0.541603,238.602,0.384,1.7642,1,0.08781,0.229,0.739047,7,0.643,-63.933358,-6.692,0,0.607,230.394,0.654,0.08781,71.756,0.95061,4,rock
Free,Darwin Hobbs,0.607037,0.551552,298.57914,0.097,0.82884,0.339,0.38889,3.129,0.749797,4,0.23,-63.933358,-5.899,1,0.37,287.126,0.151,0.16891,135.314,1,4,rock
Mercy (Album Version),Darwin Hobbs,0.342908,0.306721,379.27138,0.072,0.1453,1,0.1453,0.084,0.487141,10,0.395,-7.264,0,0.406,365.546,1,0.1453,100.168,0.945213,3,1,pop
Praz Him (Broken Album Version),Darwin Hobbs,0.723349,0.778674,255.99955,0.09,1.08556,0.309,0.55496,0.177,0.933916,7,0.267,-73.9454,-6.155,0,0.324,253.498,1,0.20093,113.485,0.999985,3,blues
Worshipper's Medley,Darwin Hobbs,0.40698,0.350183,237.92281,0.017,1.14392,1,0.28401,0.264,0.605279,3,0.276,-3.819,0,0.131,234.243,0.994,0.14142,140.026,1,4,0,folk
You Are God (Broken Album Version),Darwin Hobbs,0.273545,0.360053,198.5824,1,0.29056,1,0.29056,0.241,0.540038,5,0.5,-82.4167,-12.272,1,0.387,194.426,0.812,0.07259,142.198,1,1,blues
Feel So Stupid (Table 9),Darwin's Waiting Room,0.342908,0.302855,194.29832,0.105,0.60934,1,0.21162,0.189,0.582366,0,0,-12.624,1,0,191.245,0.959,0.21162,149.984,0.850743,4,0.462,bass
Spent,Darwin's Waiting Room,0.515964,0.508813,233.40363,0.695,1.70647,0.672,0.42977,0,0.822316,2,0.207,-4.422,1,0.186,220.659,0.623,0.2043,119.579,1,4,1,hip-hop
He That Dwelleth (Psalm 91) (In My Dreams Album Version),Daryl Coley,0.355286,0.379223,356.362,0.045,0.0498,0.792,0.0498,0,0.510993,4,0.518,-74.17418,-11.926,1,0.516,351.521,0.823,0.0498,83.99,0.821501,3,pop
Standing On The Promises (Palmore) (Beyond The Veil Album Version),Daryl Coley,0.342908,0.449608,243.1473,0.142,1.0294,0.772,0.56137,0.504,0.653341,4,0.637,-122.44165,-10.207,1,0.792,233.958,0.72,0.33139,130.382,0.945133,4,rock
I Will Bless Your Name,Daryl Coley Featuring the New Generation Singers Reunion Choir,0.685138,0.498669,478.45832,0.83,5.58847,0,0.24704,0.909,0.693009,9,0.485,0.17898,-13.27,0,0.437,470.407,0.218,0.24704,87.982,1,4,pop
Everything Your Heart Desires,Daryl Hall & John Oates,0.342908,0.336817,303.04608,0.022,0.54574,0.728,0.54574,0,0.411244,9,0.091,-7.212,1,0.271,285.646,0.368,0.21226,90.02,1,4,0.743,hip-hop
Only Love,Daryl Hall & John Oates,0.497833,0.476389,211.87873,0.013,0.36706,0.722,0.36706,0,0.672681,4,0.535,-122.32944,-4.309,0,0.674,207.778,0.38,0.1518,152.457,1,4,punk
Rich Girl,Daryl Hall & John Oates,0.647369,0.399186,163.26485,0.222,0.5613,0.222,0.5613,0.154,0.596602,4,0.258,-12.778,1,0.325,156.868,0.222,0.5613,114.135,0.846695,1,0.318,rock
Provisoirement,DASOLA,0.342908,0.380917,291.26485,0.061,0.4862,0.817,0.12303,0,0.505099,6,0.052,-8.654,1,0.315,291.265,0.783,0.12303,140.989,1,4,0.58,pop
Jones From Indiana,Daughters,0.40032,0.393661,443.03628,0.171,1.36767,0.497,0.66863,0.132,0.60588,7,0.717,-2.10679,-6.519,1,0.662,430.573,0.257,0.2072,86.561,0.938922,5,pop
Pants_ Meet Shit,Daughters,0.342908,0.570107,258.29832,0.297,0.69354,0.862,0.27155,0,0.778836,8,0.269,-5.308,0,0.521,250.491,0.403,0.27155,152.99,1,4,0.42,blues
The Happy Organ,"Dave ""Baby"" Cortez",0.342908,0.371238,236.56444,0.327,1.9489,0.505,0.67121,0.257,0.4283,9,0.373,-149.10568,-8.961,1,0.606,226.644,0.627,0.34139,91.739,1,5,country
All Night Worker,Dave Alvin,0.776574,0.527549,378.95791,0.063,0.80232,0,0.1883,0.856,0.697174,5,0.138,-5.856,0,0.267,351.881,0.46,0.0346,196.141,1,4,0.617,pop
Somewhere In Time,Dave Alvin,0.342908,0.570107,173.24363,0.004,0.96696,0.859,0.48135,0.287,0.778836,2,0.519,-7.236,1,0.575,166.388,0,0.23855,127.765,1,4,1,blues
Two Four One,Dave And Ansel Collins,0.342908,0.363943,289.98485,0.086,0.78747,1,0.36195,0.322,0.480194,6,0.527,-7.992,0,0.484,282.21,0.813,0.14972,145.521,1,4,0.415,pop
Slips Of Paper,Dave Brockie Experience,0.342908,0.230131,203.38893,0.065,0.92196,0.789,0.34388,0,0.501145,0,0.374,-7.762,0,0.481,191.745,0.708,0.34388,103.995,1,4,0,folk
The Dance Of Europe,Dave Brockie Experience,0.342908,0.252973,3.5522,0,0,1,0.27852,0,0.350274,2,0,-15.118,1,0,3.552,0.817,0.27852,110.76,1,3,0.143,rock
Too Much Stuff,Dave Brockie Experience,0.342908,0.32675,171.62404,0.121,0.22068,0.849,0.22068,0.351,0.505785,0,0.468,-90.9564,-17.36,1,0.524,165.576,0.471,0.05028,177.878,0.960497,4,blues
Deep Blue,Dave Eggar,0.594924,0.605507,242.83383,0.048,0.28561,0.619,0.28561,0.184,0.801136,9,0.513,37.157357,-63.933358,-6.818,1,0.405,236.008,0,0.13795,202.068,0.999818,rock
Dream Of Ice,Dave Eggar,0.342908,0.560206,440.18893,0.012,0.92833,1,0.45604,0,0.873627,11,0.538,-117.97092,-10.441,0,0.526,407.545,1,0.21989,126.966,0.999025,4,rap
Sorrow's Call,Dave Eggar,0.342908,0.390829,239.51628,0.144,1.09479,0.052,0.05581,0,0.578999,3,0.273,-10.937,1,0.426,235.95,0.755,0.05581,116.596,0.862124,5,0.867,pop
Wave,Dave Eggar,0.265861,0.396,265.29914,0.081,1.57138,1,0.49404,0,0.612913,6,0.307,-9.279,0,0.47,243.659,1,0.22986,111.824,1,4,0.96,country
You Put a Spell on Me,Dave Graney & Clare Moore,0.40032,0.362903,92.42077,0.086,1.00509,0.639,0.24576,4.319,0.559991,9,0.669,-2.96761,-14.655,0,0.633,85.589,0.153,0.05617,158.208,0.910528,4,pop
Bad When U Broke,Dave Hollister,0.342908,0.375677,235.07546,0.084,1.1324,0,0.24242,1.112,0.518292,7,0.084,-90.19951,-8.253,1,0.487,227.718,0.843,0.24242,135.426,0.870004,4,bass
Calm Da Seas,Dave Hollister,0.342908,0.572665,10.68363,0.958,0.20172,0.958,0.20172,0.136,0.780816,5,0.109,-63.933358,-25.471,1,0.534,10.684,1,0.20172,68.798,1,1,rock
I Know I Can,Dave Hollister,0.40032,0.343844,158.95465,0.361,1.43785,0.206,0.87923,0,0.616885,2,0.459,-5.329,1,0.517,158.955,0.129,0.42389,87.365,1,4,0.538,pop
I'm Wrong,Dave Hollister,0.342908,0.360916,142.78485,0.019,0.28401,0.489,0.28401,0.165,0.451784,5,0.796,-10.666,1,0.67,135.906,0.268,0.07365,135.021,0.86205,4,0.129,classical
One Woman Man,Dave Hollister,0.342908,0.475834,620.19873,0.328,3.9338,0.262,0.18022,5.811,0.600092,9,0.216,-5.283,1,0.233,615.648,0.108,0.18022,91.144,1,7,0.635,rock
Tell Me Why,Dave Hollister,0.265861,0.345174,374.49098,0.807,0.37355,0.807,0.37355,0.3,0.534392,9,0.522,-82.38859,-12.101,1,0.396,374.491,0.361,0.16176,142.839,1,1,blues
The Space Between,DAVE MATTHEWS BAND,0.342908,0.417846,150.7522,0.03,0.89631,0.516,0.43498,0.229,0.464363,4,0.097,-5.062,0,0.171,145.438,0.73,0.19787,124.985,1,4,0.889,hip-hop
Tripping Billies,DAVE MATTHEWS BAND,0.394395,0.412528,208.14322,0.602,0.94012,0.511,0.17245,0,0.576569,2,0.716,-73.94888,-9.073,1,0.705,198.966,0.235,0.17245,78.134,1,4,rock
Face,Dave Rave_ Mark McCarron,0.342908,0.372463,91.34975,0.111,1.40536,0.441,0.78237,0,0.591846,8,0.115,-11.867,0,0.525,82.03,0.237,0.46813,95.502,0.882295,4,0.865,punk
They Held Hands,Dave Rave_ Mark McCarron,0.342908,0.319627,203.28444,0.071,1.17022,0.693,0.56694,0,0.493926,10,0.616,-12.228,1,0.476,203.284,0.168,0.1141,99.309,1,4,0.88,country
San Juan,Dave Valentin,0.342908,0.150858,190.56281,0.318,1.71998,0.939,0.41057,0.392,0.291433,3,0.475,-15.892,1,0.636,183.687,0.993,0.08623,90.255,1,4,1,folk
Sunshower,Dave Valentin,0.48829,0.350657,229.27628,0.026,0.66143,1,0.15995,0.479,0.488742,8,0.367,-9.783,0,0.375,226.133,0,0.15995,119.633,0.85835,4,1,blues
Just An Illusion,Dave Weckl,0.342908,0.463025,287.05914,0.17,3.77271,0.674,1.06357,0,0.566814,10,0.23,-16.111,1,0.354,269.108,0.722,1.06357,131.134,0.887767,7,0.966,blues
East Wind Drum Call,David & Steve Gordon,0.342908,0.351345,218.43546,0.756,0.59792,0.756,0.59792,0.188,0.521673,2,0,-81.6558,-19.809,1,0.153,214.082,0.803,0.25738,104.001,1,1,blues
Evenglow,David & Steve Gordon,0.405116,0.450775,295.3922,0.026,1.01724,1,0.18638,0.288,0.654645,10,0.782,-88.70307,-7.688,1,0.71,284.102,0.774,0.18638,74.166,0.978226,5,country
Faithkeeper_ Part 1,David & Steve Gordon,0.342908,0.364818,163.60444,0.106,0.13489,0.864,0.13489,0.328,0.469895,0,0.536,-1.50776,-11.441,1,0.536,158.139,0,0.13489,123.825,0.97668,4,rock
Yoga de Sensualite,David & Steve Gordon,0.40032,0.397179,324.25751,0.004,0.21593,1,0.21593,0.148,0.530356,11,0.359,-74.17418,-15.969,1,0.289,314.479,1,0.21593,89.88,0.891498,4,blues
El Sabor lo Pongo Yo,David Andreu,0.342908,0.589087,201.56036,0,0.46699,0,0.46699,0,0.783458,9,0.539,-63.933358,-2.069,1,0.379,201.56,0.296,0.25665,140.63,0.999859,1,rap
Big Bounce,David Arkenstone,0.342908,0.447207,210.46812,0.005,0.47119,1,0.47119,0.421,0.632779,9,0.568,-13.644,1,0.53,191.402,0.771,0.47119,114.382,1,4,0,rock
Drifting,David Arkenstone,0.342908,0.701405,227.57832,0.032,1.84865,0,0.59233,0.09,0.852569,6,0.004,-6.404,1,0.116,222.732,0.768,0.12116,95.585,0.953397,4,0.948,rap
First Kiss,David Arkenstone,0.342908,0.439844,143.62077,0.022,1.47581,0.207,0.42882,0,0.577633,9,0.229,-58.37354,-16.21,1,0.279,134.571,0.698,0.42882,172.326,0.915658,7,rock
