id,song,artist,songpop,artistpop,Duration,Genre
4028,L'Homme De Paille,Jacques Dutronc,0.342908,0.511054,372.76689,blues
4029,Transes-Dimanche,Jacques Dutronc,0.342908,0.339628,224.93995,hip-hop
4032,Quand j'improvise sur mon piano,Jacques Higelin,0.342908,0.310065,217.20771,pop
4033,El Momento,Jaguares,0.342908,0.356348,399.93424,hip-hop
4035,Freedom,Jah Cure,0.342908,0.403001,260.98893,pop
4037,I'm Free,Jah Cure,0.342908,0.346781,241.26649,classical
4038,To Your Arms of Love,Jah Cure,0.342908,0.377473,228.30975,pop
4040,What is the best,Jah Legacy,0.342908,0.316722,71.31383,hip-hop
4043,Azzurro,Jaime Urrutia,0.342908,0.547746,147.64363,pop
4044,Caray! (con Loquillo_ directo Enjoy 07),Jaime Urrutia,0.342908,0.343605,155.6371,pop
4046,Suite nupcial (directo Enjoy 07),Jaime Urrutia,0.342908,0.299705,229.58975,pop
4051,Dodo's Bounce,James Carter,0.342908,0.397594,233.7171,blues
4052,Strange Fruit,James Carter,0.342908,0.385471,191.99955,classical
4053,Conscience (Album Version),James Darren,0.342908,0.718891,311.27465,rock
4064,A Baby's Born,James Ingram,0.342908,0.318834,171.75465,country
4067,Summer Rain,James Last,0.342908,0.267125,194.82077,classical
4069,Photographs,James Newton Howard,0.342908,0.291699,151.17016,blues
4070,The Burp Heard 'Round The World,James Newton Howard,0.342908,0.407539,149.34159,bass
4071,U North,James Newton Howard,0.342908,0.375362,336.43057,hip-hop
4072,Voices,James Newton Howard,0.342908,0.373046,184.42404,folk
4073,Mrs Scott Skinner / Mackenzie Hay / The Devil's Elbow,James Scott Skinner,0.342908,0.53807,118.33424,classical
4076,Down In The Hole,James Taylor,0.342908,0.4639,404.37506,rap
4077,Everyday,James Taylor,0.342908,0.300519,91.45424,blues
4078,One More Go Round,James Taylor,0.342908,0.405597,210.52036,classical
4083,Easier By Now,Jamie Richards,0.342908,0.372062,152.34567,country
4084,Turn It Up,Jamie Richards,0.342908,0.375136,260.46649,rock
4086,Groovin',Jan Wayne,0.342908,0.457073,260.72771,blues
4087,Hello,Jan Wayne,0.342908,0.300519,107.7024,blues
4089,Deep Voices,Jane Winther,0.342908,0.451648,589.87057,bass
4090,Kyrie Eleison,Jane Winther,0.342908,0.357049,234.73587,pop
4091,Om,Jane Winther,0.342908,0.335369,203.2322,blues
4096,Obvious ( LP Version ),Jane's Addiction,0.342908,0.297405,425.19465,rock
4099,Standing In The Shower... Thinking ( LP Version ),Jane's Addiction,0.342908,0.41211,382.95465,blues
4100,Stop! [Demo],Jane's Addiction,0.342908,0.300918,213.99465,pop
4102,Again,Janet Jackson,0.342908,0.377473,149.36771,pop
4104,Greatest X,Janet Jackson,0.342908,0.411196,222.69342,blues
4105,Hold On Baby,Janet Jackson,0.342908,0.515325,212.79302,hip-hop
4106,Interlude: Livin'...In Complete Darkness,Janet Jackson,0.342908,0.512812,211.46077,folk
4107,When I Think Of You,Janet Jackson,0.342908,0.080167,210.80771,hip-hop
4110,He'll Deliver Me,Janet Paschal,0.342908,0.355491,24.13669,soundtrack
4111,Take This Trail Trip Beside Me (The Best Of Janet Paschal),Janet Paschal,0.342908,0.309656,350.56281,blues
4112,The Lord Will Go Before You,Janet Paschal,0.342908,0.354169,220.15955,folk
4114,Dreamer (Jamie J Sanchez Club Mix),Janice Robinson,0.342908,0.41459,155.53261,country
4115,Li Jia Chu Zou,Janice Vidal,0.342908,0.512812,214.09914,folk
4118,Nachts um halb drei,Janina,0.342908,0.568351,236.17261,rock
4119,Down On Me,Janis Joplin,0.342908,0.335369,233.92608,blues
4120,Get It While You Can,Janis Joplin,0.342908,0.424488,150.04689,blues
4122,Piece Of My Heart,Janis Joplin,0.342908,0.193843,188.31628,country
4123,Raise Your Hand,Janis Joplin,0.342908,0.476761,179.04281,rock
4124,Boyfriend,Janitor Joe,0.342908,0.296249,214.93506,folk
4126,Bus Monkeys,Jape Squad,0.342908,0.315066,231.94077,bass
4129,The Burden of Hope,Jars Of Clay,0.342908,0.451219,144.14322,rock
4130,So Beautiful,Jarvis Church,0.342908,0.312044,391.70567,classical
4137,Flamenco Sketches (Intro),Jason Miles,0.342908,0.405597,196.38812,pop
4142,Did You Get My Message?  (Live From Shubas),Jason Mraz,0.342908,0.34823,312.99873,blues
4143,No Stopping Us [Eagles Ballroom Live Version],Jason Mraz,0.342908,0.345174,598.62159,blues
4144,Song For A Friend (Live From Montalvo),Jason Mraz,0.342908,0.277754,31.29424,blues
4150,"PA(c)pA""tes",Java,0.342908,0.348058,224.91383,rock
4154,Rendezvous - Ich hab' Dich seit langem nicht gesehen,Jawoll,0.342908,0.386441,394.762,blues
4155,Let's Lock The Door (And Throw Away The Key),Jay & The Americans,0.342908,0.351023,181.49832,blues
4156,Livin' Above Your Head,Jay & The Americans,0.342908,0.454715,263.8624,rock
4158,Tomorrow,Jay & The Americans,0.342908,0.282286,191.86893,blues
4159,America the Beautiful,Jay PA(c)rez,0.342908,0.433244,259.94404,rock
4161,Ojitos Dormilones,Jay PA(c)rez,0.342908,0.302855,236.56444,bass
4162,Si Tu Regresas,Jay PA(c)rez,0.342908,0.334073,227.47383,blues
4168,Plastic Dreams,Jaydee,0.342908,0.382593,226.06322,blues
4170,Soul Etouffe,blues Crusaders,0.342908,0.451466,413.33506,rock
4171,Top Of The World,blues Crusaders,0.342908,0.355899,202.52689,pop
4173,Gillum Blues,blues Gillum,0.342908,0.45385,291.16036,hip-hop
4174,Little Woman,blues Gillum,0.342908,0.399373,304.06485,bass
4177,You're Laughing Now,blues Gillum,0.342908,0.338947,262.76526,blues
4179,Soorma,bluesy B,0.342908,0.230131,265.482,folk
4182,Bank,Jean Carignan,0.342908,0.316692,216.63302,pop
4186,Off The Record,Jean Fauque,0.342908,0.499826,318.9024,rock
4188,C'est moi le mari,Jean Gabin,0.342908,0.420627,192.62649,pop
4193,BourrA(c)e des Monts d'Aubrac,Jean Segurel,0.342908,0.570107,229.90322,blues
4195,Sous les chataigniers,Jean Segurel,0.342908,0.602115,231.07873,rap
4196,Viens Danser Jeannette,Jean Segurel,0.342908,0.116156,150.46485,hip-hop
4197,MA(c)lusine,Jean-Claude Darnal,0.342908,0.402055,179.93098,blues
4200,Comme Toi (Live),Jean-Jacques Goldman,0.342908,0.304184,217.33832,pop
4204,LA -Bas,Jean-Jacques Goldman,0.342908,0.305734,534.62159,bass
4205,La Vie Par Procuration,Jean-Jacques Goldman,0.342908,0.405597,51.12118,folk
4208,Swing,Jean-michel Rotin,0.342908,0.830357,99.3171,blues
4209,Love Me,Jeanne Pruett,0.342908,0.407925,404.45342,blues
4210,Mumbling or hearing loss?,Jeanne Robertson,0.342908,0.274175,36.10077,pop
4212,Time Flies,Jeckyll & Hyde,0.342908,0.468605,273.52771,blues
4213,Brute Force II,Jedi Mind Tricks,0.342908,0.38521,291.63057,bass
4214,Silence,Jedi Mind Tricks,0.342908,0.363507,181.65506,folk
4215,There Is a Way,Jeff & Sheri Easter,0.342908,0.505883,239.0722,pop
4216,A Love That Keeps On Giving (Silent Witness Album Version),Jeff And Sheri Easter,0.342908,0.603876,155.21914,blues
4218,Morning's Coming,Jeff And Sheri Easter,0.342908,0.049034,29.49179,folk
4219,Praise His Name (Low Key-Studio Track w/o Background Vocals),Jeff And Sheri Easter,0.342908,0.405597,39.05261,hip-hop
4222,Wolf In Sheep's Clothing,Jeff And Sheri Easter,0.342908,0.584117,434.15465,rock
4225,Head For Backstage Pass,Jeff Beck,0.342908,0.403198,123.29751,blues
4226,Ice Cream Cakes,Jeff Beck Group,0.342908,0.292907,243.43465,pop
4227,Jody,Jeff Beck Group,0.342908,0.340633,235.17995,pop
4228,Contours,Jeff Johnson,0.342908,0.30545,315.16689,rock
4229,Closin' Moes,Jeff Massanari Trio,0.342908,0.306519,163.36934,rock
4231,Colour My XTC,Jeff Scott Soto,0.342908,0.496071,90.14812,rap
4234,The Hard Part's Letting Go,Jeff Talmadge,0.342908,0.305918,236.25098,country
4236,Waterfall,Jeff Wahl,0.342908,0.405597,192.88771,country
4238,Let me fly,Jefferson Starship,0.342908,0.405597,555.54567,folk
4240,The Ghost At #1,Jellyfish,0.342908,0.413394,247.562,rap
4245,It's Alright,Jennifer Clarke,0.342908,0.316156,269.00853,blues
4246,Ain't It Funny,Jennifer Lopez,0.342908,0.449053,157.46567,rock
4248,Play,Jennifer Lopez,0.342908,0.40404,258.87302,blues
4249,Por Arriesgarnos,Jennifer Lopez,0.342908,1.082503,271.25506,hip-hop
4252,We Gotta Talk,Jennifer Lopez,0.342908,0.627765,342.83057,blues
4254,Didn't You Notice,JennyAnyKind,0.342908,0.405597,9.66485,hip-hop
4255,I'm On The Run,JennyAnyKind,0.342908,0.420802,109.00853,punk
4256,In A Village Square,JennyAnyKind,0.342908,0.315453,199.96689,blues
4259,16 MM Dream,Jeremy Fisher,0.342908,0.401993,164.57098,rock
4263,He Will Break Your Heart,Jerry Butler,0.342908,0.337921,99.10812,country
4264,Let It Be Me(with Betty Everrett),Jerry Butler,0.342908,0.315168,204.87791,blues
4268,Main Title,Jerry Goldsmith,0.342908,0.3995,169.89995,classical
4269,The Keys,Jerry Goldsmith,0.342908,0.277324,241.42322,folk
4271,Borgia Liquor,Jerry Lewis,0.342908,0.15935,239.56853,blues
4272,It All Depends On You,Jerry Lewis,0.342908,0.405597,552.35873,folk
4276,You'll Never Know,JERRY WALLACE,0.342908,0.405597,317.77914,folk
4277,Pei Chen Pin,Jerry Yan,0.342908,0.851234,309.83791,hip-hop
4290,Take My Breath Away,Jessica Simpson,0.342908,0.429354,196.44036,blues
4291,Irresistible,Jessica Simpson featuring Lil Bow Wow,0.342908,0.510325,182.56934,pop
4292,All or Nothin' Gal,Jessie Lee Miller,0.342908,0.481024,142.75873,rock
4297,Real_ Real_ Real (BBC In Concert),Jesus Jones,0.342908,0.473613,214.49098,pop
4299,Nivel De Mafia,Jesus Otero - Luny Tunes,0.342908,0.612067,161.38404,hip-hop
4303,Party In The Stomach (LP Version),Jim Breuer,0.342908,0.38255,278.54322,blues
4305,Somewhere Else,Jim Bryson,0.342908,0.362572,421.27628,bass
4306,Adventure No. 8,Jim Chappell,0.342908,0.304548,179.9571,punk
4307,Almost Us,Jim Chappell,0.342908,0.379496,355.34322,country
4309,In The Hills,Jim Chappell,0.342908,0.33126,109.84444,blues
4313,Bright Lights_ Big City,Jim Jones / Max B,0.342908,0.351863,260.30975,pop
4315,Eight More Miles To Louisville,Jim Kweskin,0.342908,0.377962,220.76036,blues
4316,If You're A Viper (LP Version),Jim Kweskin,0.342908,0.327808,141.19138,pop
4323,I Guess I'm Crazy,Jim Reeves,0.342908,0.049034,361.82159,folk
4324,I'd Like To Be,Jim Reeves,0.342908,0.284719,251.92444,folk
4327,Mexican Joe,Jim Reeves,0.342908,0.474248,308.81914,pop
4328,Rosa Rio,Jim Reeves,0.342908,0.448653,267.36281,blues
4331,Fire,Jimi Hendrix,0.342908,0.3888,635.92444,bass
4332,Hear My Train A Comin',Jimi Hendrix,0.342908,0.43425,177.3971,rock
4335,Voodoo Chile Blues,Jimi Hendrix,0.342908,0.450432,221.98812,bass
4340,Groovin' With Jimmy,Jimmy Burns,0.342908,0.390021,134.81751,folk
4342,Let's Seize The Time,Jimmy Cliff,0.342908,0.274198,129.12281,blues
4345,Amen (Album Version),Jimmy Durante,0.342908,0.290403,287.37261,hip-hop
4346,Lifeboat Serenade,Jimmy Herring,0.342908,0.366528,188.89098,folk
4347,Neighbor_ Neighbor,Jimmy Hughes,0.342908,0.197427,441.99138,pop
4348,Country Preacher,Jimmy Johnson,0.342908,0.214682,370.49424,blues
4354,After The Dark,Jimmy McGriff,0.342908,0.405597,99.7873,pop
4355,Cumayon,Jimmy McGriff,0.342908,0.309902,160.83546,blues
4356,Hip Hug Her,Jimmy McGriff,0.342908,0.603325,211.66975,pop
4357,Little Miss Teasin' Brown,Jimmy Nelson,0.342908,0.840463,53.78567,hip-hop
4363,Livin' Lovin' Wreck,Jimmy Page_ John Paul Jones_ Albert Lee_ Nicky Hopkins_ Big Jim Sullivan_ Clem Cattini_ Chris Hughes,0.342908,0.247346,341.002,rock
4364,Amaze,Jimmy Riley,0.342908,0.362564,174.57587,rock
4366,Conversation,Jimmy Riley,0.342908,0.303136,198.19057,pop
4367,Life,Jimmy Riley,0.342908,0.31921,242.62485,bass
4368,Prophecy,Jimmy Riley,0.342908,0.405178,461.71383,blues
4369,Show Of Love,Jimmy Riley,0.342908,0.312948,194.45506,rap
4370,Simple Communication,Jimmy Riley,0.342908,0.401462,174.602,blues
4375,If Santa Claus Could Bring You Back To Me,Jimmy Wakely,0.342908,0.371935,222.04036,classical
4377,Midnight Wind,Jimmy Wakely,0.342908,0.176392,520.04526,pop
4380,Are You Ever Gonna Love Me?,Jimmy Wayne,0.342908,0.667295,209.162,rock
4382,Better Love Next Time Part 2,Jimmy Witherspoon,0.342908,0.461346,240.45669,blues
4383,I'm Going Around In Circles,Jimmy Witherspoon,0.342908,0.418736,220.73424,pop
4387,No More Blues,Jimmy Wyble,0.342908,0.40508,146.07628,country
4391,You Make Me Feel Good ,JK,0.342908,0.405597,237.81832,pop
4395,Rodriguez Pena,Jo Privat,0.342908,0.335138,207.69914,classical
4396,Rossignol Montmartrois (Polka),Jo Privat,0.342908,0.4449,474.61832,folk
4397,Sous Les Ponts De Paris (Valse),Jo Privat,0.342908,0.332931,173.68771,classical
4399,Handel: Alcina: Tornami a vagheggiar,Joan Sutherland,0.342908,0.33239,181.39383,blues
4400,Meditations,Joanna Connor,0.342908,0.339532,211.66975,pop
4403,Eu E Meu Coracao,JoAPSo Gilberto,0.342908,0.36542,210.85995,pop
4405,Meditacao,JoAPSo Gilberto,0.342908,0.386669,192.73098,pop
4407,Cordeiro De Nana,JoAPSo Gilberto / Gilberto Gil / Caetano Veloso,0.342908,0.305579,226.06322,pop
4410,Keep The Change,Joe Bataan,0.342908,0.47726,200.6722,blues
4418,A Fool's Advice,Joe Grushecky,0.342908,0.39528,164.85832,hip-hop
4419,A Good Life,Joe Grushecky,0.342908,0.104102,230.3473,blues
4420,Cracking Under Pressure 83,Joe Grushecky,0.342908,0.420114,172.87791,blues
4422,How Long,Joe Grushecky,0.342908,0.268594,273.73669,rock
4425,The Ferocious O' Flahertys,Joe Heaney,0.342908,0.392142,242.83383,bass
4434,On The Money,Joe McBride,0.342908,0.452818,162.71628,blues
4435,One Eyed Jack,Joe McBride,0.342908,0.464152,770.35057,classical
4436,This Is How A Heart Breaks,Joe McBride,0.342908,0.360745,77.29587,classical
4438,"Not Homophobic/The Word Is ""Cock"" (Spoken Word) (Album Version)",Joe Rogan,0.342908,0.343509,132.07465,bass
4439,Telepathy/Ted Haggard Got Cured of the Gay,Joe Rogan,0.342908,0.373046,189.46567,folk
4440,Tigers Fucking (Spoken Word) (Album Version),Joe Rogan,0.342908,0.41899,159.79057,country
4442,Echo,Joe Satriani,0.342908,0.187676,311.35302,classical
4444,Just Like Lightnin',Joe Satriani,0.342908,0.363507,263.33995,folk
4445,Midnight,Joe Satriani,0.342908,0.358682,251.61098,folk
4446,Chains Of Love,Joe Turner,0.342908,0.769674,377.25995,pop
4451,Mean And Evil Blues,Joe Turner_ Joe Houston_ L. C. Williams,0.342908,0.405597,226.82077,pop
4453,Broken Hearted Side Of New Orleans,Jo-El Sonnier,0.342908,0.45327,217.86077,folk
4455,Les Grande Bois,Jo-El Sonnier,0.342908,0.385471,170.4224,classical
4457,Precious Lord_ Take My Hand,Jo-El Sonnier,0.342908,0.37145,194.45506,rock
4462,Caja De Cerillas,Johannes Linstead,0.342908,0.404393,206.05342,rock
4463,Guayabera,Johannes Linstead,0.342908,0.407373,277.81179,hip-hop
4465,Let's Fall In Love This Christmas,John Berry,0.342908,0.369471,407.06567,blues
4467,She's Taken A Shine,John Berry,0.342908,0.398373,159.32036,hip-hop
4469,Ms. Marseilles,John Brown,0.342908,0.830357,389.25016,blues
4471,Sarah Palin {I Wanna Lay Pipe},John Brown,0.342908,0.364007,337.91955,pop
4473,She's On That Revivalism,John Brown,0.342908,0.517298,184.45016,soundtrack
4476,Antarctica Starts Here,John Cale,0.342908,0.379651,142.94159,rock
4480,Twelve Gates To The City,John Cephas & Phil Wiggins,0.342908,0.32355,199.8624,rock
4481,Brown Girl,John D. Loudermilk,0.342908,0.302855,188.26404,bass
4483,Nassau Town,John D. Loudermilk,0.342908,0.382427,267.36281,pop
4487,We've Got It All,John Davis,0.342908,0.615454,318.01424,punk
4488,Mary's Boy Child,John Davis & Emma Doyle,0.342908,0.780334,472.45016,rock
4490,Buddy and Santa's Flight,John Debney,0.342908,0.286033,305.10975,country
4491,Dad Apologizes,John Debney,0.342908,0.298581,142.99383,rock
4492,Porcelain Man,John Debney,0.342908,0.283563,123.74159,country
4493,Warung Beach,John Digweed,0.342908,0.3388,186.64444,blues
4500,Carrie's Theme,John Frizzell,0.342908,0.319103,243.98322,rock
4501,DEFCON 4,John Frizzell,0.342908,0.291271,240.61342,classical
4506,How Many More Years (LP Version),John Hammond,0.342908,0.405597,85.15873,pop
4509,Southbound Blues,John Hammond,0.342908,0.405597,52.03546,rock
4510,Memphis In The Meantime,John Hiatt,0.342908,0.397776,156.21179,country
4511,I Need a Veggie,John Holt,0.342908,0.341289,284.00281,rock
4512,I'll Take A Melody,John Holt,0.342908,0.491829,197.38077,rock
4517,Now I Got A Woman,John Mayall,0.342908,0.288727,92.89098,folk
4519,All Your Love,John Mayall & The Bluesbreakers,0.342908,0.216606,285.41342,blues
4520,Blues City Shake Down,John Mayall & The Bluesbreakers,0.342908,0.365026,264.07138,folk
4522,I'm Your Witchdoctor,John Mayall & The Bluesbreakers,0.342908,0.282286,137.82159,blues
4525,Nature's Disappearing,John Mayall & The Bluesbreakers,0.342908,0.335469,153.93914,rock
4526,Comfortable,John Mayer,0.342908,0.318536,111.62077,blues
4529,St. Patrick's Day,John Mayer,0.342908,0.355491,163.39546,soundtrack
4530,Who Did You Think I Was,John Mayer,0.342908,0.417593,128.83546,pop
4533,Fan Into Flame,John Michael Talbot,0.342908,0.474796,247.30077,blues
4536,Entanglement,John Ottman,0.342908,0.316486,160.78322,blues
4542,Sportin' Life,John Sebastian,0.342908,0.321854,240.50893,folk
4544,Waiting For A Train [Live],John Sebastian,0.342908,0.431731,542.87628,rock
4546,I Only Have Eyes For You (Album Version),John Stevens,0.342908,0.391342,156.60363,country
4547,Price Of The Fire,John Stewart,0.342908,0.512456,72.4371,punk
4550,Faroe Cave Song,John Tchicai,0.342908,0.325334,319.26812,folk
4551,Musica Sacra Nova: Morgen I Frydenlund,John Tchicai,0.342908,0.43486,211.64363,classical
4552,Rainbow Dance,John Tchicai,0.342908,0.301947,225.72363,rock
4554,Call The Police,John Wayne,0.342908,0.405597,323.3171,folk
4559,Living Again,John Wesley Ryles,0.342908,0.517329,199.26159,pop
4563,Bach Suite No. 1 In G Major (Gigue),John Williams,0.342908,0.417846,211.25179,hip-hop
4564,Escape From The City,John Williams,0.342908,0.384986,213.89016,folk
4568,Goodtime Charlie's Got The Blues,Johnny Carver,0.342908,0.316549,246.15138,blues
4572,Lonesome To The Bone,Johnny Cash,0.342908,0.449603,125.41342,rap
4573,One More Ride (Digitally Remastered),Johnny Cash,0.342908,0.383141,185.44281,rock
4574,You Tell Me,Johnny Cash,0.342908,0.351321,262.24281,country
4578,What'll I Do For Satisfaction (LP Version),Johnny Daye,0.342908,0.453399,212.61016,rock
4580,Got The Bull By The Horns,Johnny Horton,0.342908,0.394376,275.30404,hip-hop
4584,The Woman I Need (Honky Tonk Mind),Johnny Horton,0.342908,0.38397,492.45995,blues
4585,Fair Diana,Johnny Keating & All Stars,0.342908,0.328377,217.05098,pop
4587,Watermelon Man,Johnny Kidd And The Pirates,0.342908,0.360644,180.29669,blues
4588,I See God,Johnny Nash,0.342908,0.397179,276.87138,blues
4591,Come ALong,Johnny Osbourne,0.342908,0.365514,223.45098,country
4592,Folly Ranking,Johnny Osbourne,0.342908,0.405597,51.12118,hip-hop
4594,Mine Yuh Business,Johnny Osbourne,0.342908,0.23394,206.78485,pop
4596,Turn Me On,Johnny Osbourne,0.342908,0.350629,231.33995,rap
4597,We Need Love,Johnny Osbourne,0.342908,0.405235,129.48853,blues
4599,Lovers Lane Boogie,Johnny Otis,0.342908,0.405597,228.51873,hip-hop
4603,Mi Musica Es Para Ti - Original,Johnny Pacheco,0.342908,0.500691,308.45342,rock
4605,La Palabra Fin,Johnny Pacheco/Rolando La Serie,0.342908,0.311438,281.25995,classical
4606,Boss-Eyed Whelk,Johnny Pearson,0.342908,0.322126,161.38404,blues
4607,Lets Go Amigos - Tail,Johnny Pearson,0.342908,0.29555,277.08036,blues
4609,Running Sabotage,Johnny Pearson,0.342908,0.366847,306.59873,pop
4611,Be Careful With A Fool,Johnny Winter,0.342908,0.279256,171.80689,blues
4614,Prem,Joi,0.342908,0.31127,125.6224,rock
4616,What If I Kissed You Right Now?,Joi,0.342908,0.252084,259.16036,rock
4618,Cavaleiro De Aruanda,Jongo Trio,0.342908,0.256562,242.20689,rock
4622,One Person At A Time,Jonny Lang,0.342908,0.33682,173.89669,blues
4624,Aattelepa ite,Jope Ruonansuu,0.342908,0.33642,147.722,blues
4627,Rant Kanaria,Jope Ruonansuu,0.342908,0.451999,216.5024,rock
4628,TyAPnnA$? kA$?nnykkA$? hanuriin,Jope Ruonansuu,0.342908,0.373552,307.09506,blues
